,index,subid,lure_or_no,is_high_arm,accuracy,dprime_lt_high,dprime_lt_low,dprime_lbst_high,dprime_lbst_low
289,289,A2BPXWBO2OSJRP,lure,True,0.875,0.0,1.5341205443525463,-0.1829278142743068,0.0
290,290,A2BPXWBO2OSJRP,lure_but_seen,False,0.5,0.0,1.5341205443525463,-0.1829278142743068,0.0
291,291,A2BPXWBO2OSJRP,lure_but_seen,True,0.8333333333333334,0.0,1.5341205443525463,-0.1829278142743068,0.0
292,292,A2BPXWBO2OSJRP,target,False,0.5,0.0,1.5341205443525463,-0.1829278142743068,0.0
293,293,A2BPXWBO2OSJRP,target,True,0.125,0.0,1.5341205443525463,-0.1829278142743068,0.0
294,294,A2C8CPT60DE5V8,lure,False,0.125,0.3837711639765384,0.3837711639765384,1.964847843648004,2.9171146714531844
295,295,A2C8CPT60DE5V8,lure,True,0.125,0.3837711639765384,0.3837711639765384,1.964847843648004,2.9171146714531844
296,296,A2C8CPT60DE5V8,lure_but_seen,False,0.9166666666666666,0.3837711639765384,0.3837711639765384,1.964847843648004,2.9171146714531844
297,297,A2C8CPT60DE5V8,lure_but_seen,True,0.6666666666666666,0.3837711639765384,0.3837711639765384,1.964847843648004,2.9171146714531844
298,298,A2C8CPT60DE5V8,target,False,0.9375,0.3837711639765384,0.3837711639765384,1.964847843648004,2.9171146714531844
299,299,A2C8CPT60DE5V8,target,True,0.9375,0.3837711639765384,0.3837711639765384,1.964847843648004,2.9171146714531844
300,300,A2CEGS0NVDBCPT,lure,False,0.9375,1.468988744340383,2.208610294548628,0.7493666632598326,0.6744897501960817
301,301,A2CEGS0NVDBCPT,lure,True,0.875,1.468988744340383,2.208610294548628,0.7493666632598326,0.6744897501960817
302,302,A2CEGS0NVDBCPT,lure_but_seen,False,0.5,1.468988744340383,2.208610294548628,0.7493666632598326,0.6744897501960817
303,303,A2CEGS0NVDBCPT,lure_but_seen,True,0.6666666666666666,1.468988744340383,2.208610294548628,0.7493666632598326,0.6744897501960817
304,304,A2CEGS0NVDBCPT,target,False,0.75,1.468988744340383,2.208610294548628,0.7493666632598326,0.6744897501960817
305,305,A2CEGS0NVDBCPT,target,True,0.625,1.468988744340383,2.208610294548628,0.7493666632598326,0.6744897501960817
306,306,A2D6VL5XE0O4D3,lure,False,0.9375,1.215481180388171,2.684469924728554,-0.7493666632598328,0.7196220810805501
307,307,A2D6VL5XE0O4D3,lure,True,0.9375,1.215481180388171,2.684469924728554,-0.7493666632598328,0.7196220810805501
308,308,A2D6VL5XE0O4D3,lure_but_seen,False,0.3333333333333333,1.215481180388171,2.684469924728554,-0.7493666632598328,0.7196220810805501
309,309,A2D6VL5XE0O4D3,lure_but_seen,True,0.3333333333333333,1.215481180388171,2.684469924728554,-0.7493666632598328,0.7196220810805501
310,310,A2D6VL5XE0O4D3,target,False,0.875,1.215481180388171,2.684469924728554,-0.7493666632598328,0.7196220810805501
311,311,A2D6VL5XE0O4D3,target,True,0.375,1.215481180388171,2.684469924728554,-0.7493666632598328,0.7196220810805501
312,312,A2DLYBXZNSSJ4S,lure,False,0.25,-0.3186393639643751,0.0,-1.382994127100638,-0.2929318159056193
313,313,A2DLYBXZNSSJ4S,lure,True,0.375,-0.3186393639643751,0.0,-1.382994127100638,-0.2929318159056193
314,314,A2DLYBXZNSSJ4S,lure_but_seen,False,0.1666666666666666,-0.3186393639643751,0.0,-1.382994127100638,-0.2929318159056193
315,315,A2DLYBXZNSSJ4S,lure_but_seen,True,0.0833333333333333,-0.3186393639643751,0.0,-1.382994127100638,-0.2929318159056193
316,316,A2DLYBXZNSSJ4S,target,False,0.75,-0.3186393639643751,0.0,-1.382994127100638,-0.2929318159056193
317,317,A2DLYBXZNSSJ4S,target,True,0.5,-0.3186393639643751,0.0,-1.382994127100638,-0.2929318159056193
318,318,A2E0LU8V4EUX5C,lure,False,0.875,2.208610294548628,0.4758596301799261,0.1511264172519082,-0.2437624509006242
319,319,A2E0LU8V4EUX5C,lure,True,0.75,2.208610294548628,0.4758596301799261,0.1511264172519082,-0.2437624509006242
320,320,A2E0LU8V4EUX5C,lure_but_seen,False,0.6666666666666666,2.208610294548628,0.4758596301799261,0.1511264172519082,-0.2437624509006242
321,321,A2E0LU8V4EUX5C,lure_but_seen,True,0.0833333333333333,2.208610294548628,0.4758596301799261,0.1511264172519082,-0.2437624509006242
322,322,A2E0LU8V4EUX5C,target,False,0.25,2.208610294548628,0.4758596301799261,0.1511264172519082,-0.2437624509006242
323,323,A2E0LU8V4EUX5C,target,True,0.9375,2.208610294548628,0.4758596301799261,0.1511264172519082,-0.2437624509006242
324,324,A2EGOCAO0VL2S8,lure,False,0.125,0.0,0.0,0.6744897501960817,-0.2326447467246302
325,325,A2EGOCAO0VL2S8,lure,True,0.25,0.0,0.0,0.6744897501960817,-0.2326447467246302
326,326,A2EGOCAO0VL2S8,lure_but_seen,False,0.0833333333333333,0.0,0.0,0.6744897501960817,-0.2326447467246302
327,327,A2EGOCAO0VL2S8,lure_but_seen,True,0.5,0.0,0.0,0.6744897501960817,-0.2326447467246302
328,328,A2EGOCAO0VL2S8,target,False,0.875,0.0,0.0,0.6744897501960817,-0.2326447467246302
329,329,A2EGOCAO0VL2S8,target,True,0.75,0.0,0.0,0.6744897501960817,-0.2326447467246302
330,330,A2EH7IQCDH2Q5D,lure,False,0.875,1.8248391305720892,2.684469924728554,0.7196220810805501,0.1511264172519082
331,331,A2EH7IQCDH2Q5D,lure,True,0.75,1.8248391305720892,2.684469924728554,0.7196220810805501,0.1511264172519082
332,332,A2EH7IQCDH2Q5D,lure_but_seen,False,0.0833333333333333,1.8248391305720892,2.684469924728554,0.7196220810805501,0.1511264172519082
333,333,A2EH7IQCDH2Q5D,lure_but_seen,True,0.3333333333333333,1.8248391305720892,2.684469924728554,0.7196220810805501,0.1511264172519082
334,334,A2EH7IQCDH2Q5D,target,False,0.9375,1.8248391305720892,2.684469924728554,0.7196220810805501,0.1511264172519082
335,335,A2EH7IQCDH2Q5D,target,True,0.875,1.8248391305720892,2.684469924728554,0.7196220810805501,0.1511264172519082
336,336,A2FCQ5K0T1PYHS,lure,False,0.5,1.8527599083169213,1.5341205443525463,2.9171146714531844,2.9171146714531844
337,337,A2FCQ5K0T1PYHS,lure,True,0.625,1.8527599083169213,1.5341205443525463,2.9171146714531844,2.9171146714531844
338,338,A2FCQ5K0T1PYHS,lure_but_seen,False,0.9166666666666666,1.8527599083169213,1.5341205443525463,2.9171146714531844,2.9171146714531844
339,339,A2FCQ5K0T1PYHS,lure_but_seen,True,0.9166666666666666,1.8527599083169213,1.5341205443525463,2.9171146714531844,2.9171146714531844
340,340,A2FCQ5K0T1PYHS,target,False,0.9375,1.8527599083169213,1.5341205443525463,2.9171146714531844,2.9171146714531844
341,341,A2FCQ5K0T1PYHS,target,True,0.9375,1.8527599083169213,1.5341205443525463,2.9171146714531844,2.9171146714531844
342,342,A2FYFCD16Z3PCC,lure,False,0.5,0.0,-0.3186393639643751,-1.286060930066076,-0.7493666632598328
343,343,A2FYFCD16Z3PCC,lure,True,0.625,0.0,-0.3186393639643751,-1.286060930066076,-0.7493666632598328
344,344,A2FYFCD16Z3PCC,lure_but_seen,False,0.3333333333333333,0.0,-0.3186393639643751,-1.286060930066076,-0.7493666632598328
345,345,A2FYFCD16Z3PCC,lure_but_seen,True,0.1666666666666666,0.0,-0.3186393639643751,-1.286060930066076,-0.7493666632598328
346,346,A2FYFCD16Z3PCC,target,False,0.375,0.0,-0.3186393639643751,-1.286060930066076,-0.7493666632598328
347,347,A2FYFCD16Z3PCC,target,True,0.375,0.0,-0.3186393639643751,-1.286060930066076,-0.7493666632598328
348,348,A2G7N0X0PNX0EE,lure,False,0.9375,1.468988744340383,1.5341205443525463,0.3186393639643751,-0.4307272992954577
349,349,A2G7N0X0PNX0EE,lure,True,0.875,1.468988744340383,1.5341205443525463,0.3186393639643751,-0.4307272992954577
350,350,A2G7N0X0PNX0EE,lure_but_seen,False,0.3333333333333333,1.468988744340383,1.5341205443525463,0.3186393639643751,-0.4307272992954577
351,351,A2G7N0X0PNX0EE,lure_but_seen,True,0.5,1.468988744340383,1.5341205443525463,0.3186393639643751,-0.4307272992954577
352,352,A2G7N0X0PNX0EE,target,False,0.5,1.468988744340383,1.5341205443525463,0.3186393639643751,-0.4307272992954577
353,353,A2G7N0X0PNX0EE,target,True,0.625,1.468988744340383,1.5341205443525463,0.3186393639643751,-0.4307272992954577
354,354,A2GXE6MIDN8DPR,lure,False,0.875,2.684469924728554,0.4758596301799261,-0.2326447467246302,-0.2437624509006242
355,355,A2GXE6MIDN8DPR,lure,True,0.9375,2.684469924728554,0.4758596301799261,-0.2326447467246302,-0.2437624509006242
356,356,A2GXE6MIDN8DPR,lure_but_seen,False,0.6666666666666666,2.684469924728554,0.4758596301799261,-0.2326447467246302,-0.2437624509006242
357,357,A2GXE6MIDN8DPR,lure_but_seen,True,0.0833333333333333,2.684469924728554,0.4758596301799261,-0.2326447467246302,-0.2437624509006242
358,358,A2GXE6MIDN8DPR,target,False,0.25,2.684469924728554,0.4758596301799261,-0.2326447467246302,-0.2437624509006242
359,359,A2GXE6MIDN8DPR,target,True,0.875,2.684469924728554,0.4758596301799261,-0.2326447467246302,-0.2437624509006242
360,360,A2H2DJL45BZBD,lure,False,0.75,2.300698760752016,1.3489795003921634,0.7196220810805501,0.2437624509006239
361,361,A2H2DJL45BZBD,lure,True,0.875,2.300698760752016,1.3489795003921634,0.7196220810805501,0.2437624509006239
362,362,A2H2DJL45BZBD,lure_but_seen,False,0.3333333333333333,2.300698760752016,1.3489795003921634,0.7196220810805501,0.2437624509006239
363,363,A2H2DJL45BZBD,lure_but_seen,True,0.3333333333333333,2.300698760752016,1.3489795003921634,0.7196220810805501,0.2437624509006239
364,364,A2H2DJL45BZBD,target,False,0.75,2.300698760752016,1.3489795003921634,0.7196220810805501,0.2437624509006239
365,365,A2H2DJL45BZBD,target,True,0.875,2.300698760752016,1.3489795003921634,0.7196220810805501,0.2437624509006239
366,366,A2HRUFTA09371Y,lure,False,0.875,0.3558503862317065,0.4758596301799261,0.648782202137326,-1.1052170494915394
367,367,A2HRUFTA09371Y,lure,True,0.75,0.3558503862317065,0.4758596301799261,0.648782202137326,-1.1052170494915394
368,368,A2HRUFTA09371Y,lure_but_seen,False,0.3333333333333333,0.3558503862317065,0.4758596301799261,0.648782202137326,-1.1052170494915394
369,369,A2HRUFTA09371Y,lure_but_seen,True,0.8333333333333334,0.3558503862317065,0.4758596301799261,0.648782202137326,-1.1052170494915394
370,370,A2HRUFTA09371Y,target,False,0.25,0.3558503862317065,0.4758596301799261,0.648782202137326,-1.1052170494915394
371,371,A2HRUFTA09371Y,target,True,0.375,0.3558503862317065,0.4758596301799261,0.648782202137326,-1.1052170494915394
372,372,A2HXUTHYA5C1E0,lure,False,0.9375,1.8248391305720892,1.8527599083169213,-0.2929318159056193,-0.1120879353310825
373,373,A2HXUTHYA5C1E0,lure,True,0.875,1.8248391305720892,1.8527599083169213,-0.2929318159056193,-0.1120879353310825
374,374,A2HXUTHYA5C1E0,lure_but_seen,False,0.3333333333333333,1.8248391305720892,1.8527599083169213,-0.2929318159056193,-0.1120879353310825
