,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num,high or low arm
141,2,object_03,object_07,647.0,3,2,162.0,0.2222222222222222,1,object_01,5,1638,0,2,2,forest_7,2,memory-2step-stake-s,629,2157449,0.0-18.0-0.1-0.141,1333,4,3,high
142,3,object_02,object_05,366.0,6,2,356.0,0.0,2,object_04,1,1638,0,1,0,library_11,2,memory-2step-stake-s,630,2165022,0.0-18.0-0.1-0.142,1333,5,6,low
143,1,object_10,object_08,893.0,1,1,229.0,0.4444444444444444,1,object_01,5,1658,0,4,1,desert_19,2,memory-2step-stake-s,631,2172870,0.0-18.0-0.1-0.143,1333,1,2,high
144,2,object_03,object_07,999.0,3,2,179.0,0.5555555555555556,1,object_01,5,1683,0,5,1,forest_20,2,memory-2step-stake-s,632,2180769,0.0-18.0-0.1-0.144,1333,4,3,high
145,3,object_02,object_05,729.0,6,2,343.0,0.0,2,object_04,1,1683,0,4,0,library_29,2,memory-2step-stake-s,633,2188325,0.0-18.0-0.1-0.145,1333,5,6,low
146,3,object_05,object_02,759.0,6,1,230.0,0.0,2,object_04,1,1683,0,6,0,library_10,2,memory-2step-stake-s,634,2195772,0.0-18.0-0.1-0.146,1333,6,5,low
147,4,object_09,object_06,524.0,8,1,491.0,0.2222222222222222,2,object_04,1,1685,0,8,2,restaurant_26,2,memory-2step-stake-s,635,2203680,0.0-18.0-0.1-0.147,1333,8,7,low
148,1,object_10,object_08,649.0,1,1,324.0,0.5555555555555556,1,object_01,5,1710,0,5,2,desert_19,2,memory-2step-stake-s,636,2211720,0.0-18.0-0.1-0.148,1333,1,2,high
149,2,object_03,object_07,566.0,3,2,451.0,0.8888888888888888,1,object_01,5,1750,0,8,1,forest_8,2,memory-2step-stake-s,637,2220195,0.0-18.0-0.1-0.149,1333,4,3,high
150,1,object_10,object_08,991.0,2,2,309.0,0.1111111111111111,2,object_04,5,1755,0,6,1,desert_12,2,memory-2step-stake-s,638,2227817,0.0-18.0-0.1-0.150,1333,1,2,high
151,2,object_03,object_07,1155.0,4,1,335.0,0.3333333333333333,2,object_04,1,1758,0,4,3,forest_21,2,memory-2step-stake-s,639,2235669,0.0-18.0-0.1-0.151,1333,4,3,high
152,1,object_08,object_10,491.0,2,1,297.0,0.3333333333333333,2,object_04,1,1761,0,4,3,desert_28,2,memory-2step-stake-s,640,2243487,0.0-18.0-0.1-0.152,1333,2,1,high
153,2,object_07,object_03,613.0,3,1,327.0,0.2222222222222222,1,object_01,5,1771,0,2,4,forest_3,2,memory-2step-stake-s,641,2251230,0.0-18.0-0.1-0.153,1333,3,4,high
154,1,object_08,object_10,834.0,2,1,335.0,0.0,2,object_04,5,1771,0,1,0,desert_20,2,memory-2step-stake-s,642,2258778,0.0-18.0-0.1-0.154,1333,2,1,high
155,4,object_09,object_06,679.0,7,2,561.0,0.0,1,object_01,5,1771,0,0,1,restaurant_22,2,memory-2step-stake-s,643,2266553,0.0-18.0-0.1-0.155,1333,8,7,low
156,3,object_02,object_05,1124.0,6,2,520.0,0.2222222222222222,2,object_04,1,1773,0,0,2,library_13,2,memory-2step-stake-s,644,2274488,0.0-18.0-0.1-0.156,1333,5,6,low
157,2,object_03,object_07,978.0,3,2,506.0,0.1111111111111111,1,object_01,5,1778,0,1,6,forest_3,2,memory-2step-stake-s,645,2282310,0.0-18.0-0.1-0.157,1333,4,3,high
158,1,object_08,object_10,635.0,2,1,467.0,0.2222222222222222,2,object_04,5,1788,0,4,2,desert_17,2,memory-2step-stake-s,646,2290191,0.0-18.0-0.1-0.158,1333,2,1,high
159,1,object_10,object_08,716.0,2,2,470.0,0.1111111111111111,2,object_04,5,1793,0,2,1,desert_28,2,memory-2step-stake-s,647,2297975,0.0-18.0-0.1-0.159,1333,1,2,high
160,1,object_08,object_10,621.0,2,1,304.0,0.2222222222222222,2,object_04,1,1795,0,2,2,desert_25,2,memory-2step-stake-s,648,2305696,0.0-18.0-0.1-0.160,1333,2,1,high
161,4,object_06,object_09,250.0,8,2,323.0,0.0,2,object_04,1,1795,0,0,0,restaurant_32,2,memory-2step-stake-s,649,2313231,0.0-18.0-0.1-0.161,1333,7,8,low
162,3,object_05,object_02,817.0,5,2,244.0,0.5555555555555556,1,object_01,5,1820,0,5,4,library_26,2,memory-2step-stake-s,650,2321193,0.0-18.0-0.1-0.162,1333,6,5,low
163,1,object_08,object_10,616.0,1,2,322.0,0.6666666666666666,1,object_01,5,1850,0,6,4,desert_22,2,memory-2step-stake-s,651,2329340,0.0-18.0-0.1-0.163,1333,2,1,high
164,3,object_05,object_02,539.0,5,2,441.0,1.0,1,object_01,1,1859,0,9,4,library_21,2,memory-2step-stake-s,652,2337904,0.0-18.0-0.1-0.164,1333,6,5,low
165,3,object_05,object_02,439.0,5,2,198.0,1.0,1,object_01,1,1868,0,9,2,library_25,2,memory-2step-stake-s,653,2346228,0.0-18.0-0.1-0.165,1333,6,5,low
166,2,object_03,object_07,489.0,3,2,282.0,0.8888888888888888,1,object_01,5,1908,0,8,4,forest_18,2,memory-2step-stake-s,654,2354540,0.0-18.0-0.1-0.166,1333,4,3,high
167,1,object_08,object_10,446.0,1,2,332.0,0.5555555555555556,1,object_01,1,1913,0,5,5,desert_27,2,memory-2step-stake-s,655,2362594,0.0-18.0-0.1-0.167,1333,2,1,high
168,2,object_03,object_07,726.0,3,2,243.0,0.4444444444444444,1,object_01,1,1917,0,4,2,forest_7,2,memory-2step-stake-s,656,2370455,0.0-18.0-0.1-0.168,1333,4,3,high
169,1,object_10,object_08,1085.0,2,2,325.0,0.1111111111111111,2,object_04,5,1922,0,6,1,desert_13,2,memory-2step-stake-s,657,2378095,0.0-18.0-0.1-0.169,1333,1,2,high
170,4,object_06,object_09,658.0,7,1,451.0,0.8888888888888888,1,object_01,1,1930,0,8,3,restaurant_1,2,memory-2step-stake-s,658,2386570,0.0-18.0-0.1-0.170,1333,7,8,low
171,1,object_08,object_10,815.0,2,1,273.0,0.4444444444444444,2,object_04,5,1950,0,7,4,desert_8,2,memory-2step-stake-s,659,2394467,0.0-18.0-0.1-0.171,1333,2,1,high
172,3,object_02,object_05,778.0,5,1,11.0,1.0,1,object_01,5,1995,0,9,5,library_14,2,memory-2step-stake-s,660,2402605,0.0-18.0-0.1-0.172,1333,5,6,low
173,4,object_09,object_06,617.0,7,2,504.0,1.0,1,object_01,1,2004,0,9,5,restaurant_32,2,memory-2step-stake-s,661,2411234,0.0-18.0-0.1-0.173,1333,8,7,low
174,3,object_02,object_05,1086.0,5,1,287.0,0.6666666666666666,1,object_01,5,2034,0,6,5,library_22,2,memory-2step-stake-s,662,2419345,0.0-18.0-0.1-0.174,1333,5,6,low
175,3,object_02,object_05,507.0,5,1,181.0,0.8888888888888888,1,object_01,1,2042,0,8,5,library_25,2,memory-2step-stake-s,663,2427551,0.0-18.0-0.1-0.175,1333,5,6,low
176,4,object_06,object_09,538.0,7,1,303.0,0.8888888888888888,1,object_01,5,2082,0,8,4,restaurant_26,2,memory-2step-stake-s,664,2435875,0.0-18.0-0.1-0.176,1333,7,8,low
177,2,object_07,object_03,538.0,3,1,65.0,0.8888888888888888,1,object_01,1,2090,0,8,5,forest_8,2,memory-2step-stake-s,665,2443967,0.0-18.0-0.1-0.177,1333,3,4,high
178,4,object_06,object_09,527.0,7,1,366.0,0.8888888888888888,1,object_01,1,2098,0,8,5,restaurant_26,2,memory-2step-stake-s,666,2452361,0.0-18.0-0.1-0.178,1333,7,8,low
179,2,object_03,object_07,685.0,3,2,657.0,0.6666666666666666,1,object_01,5,2128,0,6,4,forest_18,2,memory-2step-stake-s,667,2460841,0.0-18.0-0.1-0.179,1333,4,3,high
180,1,object_08,object_10,594.0,1,2,407.0,0.3333333333333333,1,object_01,5,2143,0,3,1,desert_29,2,memory-2step-stake-s,668,2468763,0.0-18.0-0.1-0.180,1333,2,1,high
181,3,object_05,object_02,449.0,5,2,316.0,0.2222222222222222,1,object_01,5,2153,0,2,4,library_29,2,memory-2step-stake-s,669,2476497,0.0-18.0-0.1-0.181,1333,6,5,low
182,1,object_08,object_10,724.0,2,1,260.0,0.6666666666666666,2,object_04,5,2183,0,0,6,desert_30,2,memory-2step-stake-s,670,2484582,0.0-18.0-0.1-0.182,1333,2,1,high
183,1,object_08,object_10,662.0,2,1,390.0,1.0,2,object_04,5,2228,0,0,9,desert_25,2,memory-2step-stake-s,671,2493097,0.0-18.0-0.1-0.183,1333,2,1,high
184,2,object_03,object_07,718.0,4,1,289.0,1.0,2,object_04,5,2273,0,0,9,forest_7,2,memory-2step-stake-s,672,2501512,0.0-18.0-0.1-0.184,1333,4,3,high
185,1,object_08,object_10,1063.0,2,1,556.0,0.7777777777777778,2,object_04,5,2308,0,0,7,desert_24,2,memory-2step-stake-s,673,2509992,0.0-18.0-0.1-0.185,1333,2,1,high
186,3,object_05,object_02,759.0,6,1,323.0,0.6666666666666666,2,object_04,5,2338,0,1,6,library_6,2,memory-2step-stake-s,674,2518138,0.0-18.0-0.1-0.186,1333,6,5,low
187,3,object_05,object_02,707.0,6,1,337.0,1.0,2,object_04,1,2347,0,2,9,library_3,2,memory-2step-stake-s,675,2526605,0.0-18.0-0.1-0.187,1333,6,5,low
188,4,object_09,object_06,1416.0,8,1,740.0,0.8888888888888888,2,object_04,5,2387,0,4,8,restaurant_30,2,memory-2step-stake-s,676,2535368,0.0-18.0-0.1-0.188,1333,8,7,low
189,4,object_09,object_06,455.0,8,1,368.0,0.8888888888888888,2,object_04,1,2395,0,7,8,restaurant_2,2,memory-2step-stake-s,677,2543760,0.0-18.0-0.1-0.189,1333,8,7,low
190,3,object_02,object_05,914.0,5,1,321.0,0.8888888888888888,1,object_01,1,2403,0,8,8,library_21,2,memory-2step-stake-s,678,2552111,0.0-18.0-0.1-0.190,1333,5,6,low
191,3,object_05,object_02,422.0,5,2,1048.0,1.0,1,object_01,1,2412,0,9,6,library_26,2,memory-2step-stake-s,679,2561284,0.0-18.0-0.1-0.191,1333,6,5,low
192,1,object_08,object_10,692.0,1,2,256.0,0.6666666666666666,1,object_01,1,2418,0,6,4,desert_8,2,memory-2step-stake-s,680,2569361,0.0-18.0-0.1-0.192,1333,2,1,high
193,2,object_07,object_03,747.0,3,1,366.0,0.7777777777777778,1,object_01,5,2453,0,7,5,forest_27,2,memory-2step-stake-s,681,2577654,0.0-18.0-0.1-0.193,1333,3,4,high
194,2,object_03,object_07,502.0,3,2,371.0,0.8888888888888888,1,object_01,1,2461,0,8,4,forest_6,2,memory-2step-stake-s,682,2586052,0.0-18.0-0.1-0.194,1333,4,3,high
195,3,object_02,object_05,789.0,5,1,349.0,0.6666666666666666,1,object_01,1,2467,0,6,6,library_22,2,memory-2step-stake-s,683,2594226,0.0-18.0-0.1-0.195,1333,5,6,low
196,4,object_06,object_09,841.0,7,1,253.0,0.6666666666666666,1,object_01,5,2497,0,6,4,restaurant_4,2,memory-2step-stake-s,684,2602301,0.0-18.0-0.1-0.196,1333,7,8,low
197,3,object_02,object_05,633.0,5,1,90.0,0.5555555555555556,1,object_01,5,2522,0,5,2,library_13,2,memory-2step-stake-s,685,2610110,0.0-18.0-0.1-0.197,1333,5,6,low
198,1,object_10,object_08,963.0,1,1,319.0,0.6666666666666666,1,object_01,5,2552,0,6,2,desert_30,2,memory-2step-stake-s,686,2618250,0.0-18.0-0.1-0.198,1333,1,2,high
199,2,object_03,object_07,564.0,3,2,313.0,0.4444444444444444,1,object_01,5,2572,0,4,2,forest_14,2,memory-2step-stake-s,687,2626186,0.0-18.0-0.1-0.199,1333,4,3,high
200,4,object_09,object_06,566.0,7,2,308.0,0.5555555555555556,1,object_01,1,2577,0,5,1,restaurant_9,2,memory-2step-stake-s,688,2634215,0.0-18.0-0.1-0.200,1333,8,7,low
201,4,object_09,object_06,557.0,7,2,341.0,0.4444444444444444,1,object_01,1,2581,0,4,0,restaurant_31,2,memory-2step-stake-s,689,2642173,0.0-18.0-0.1-0.201,1333,8,7,low
202,3,object_05,object_02,540.0,5,2,566.0,1.0,1,object_01,1,2590,0,9,1,library_22,2,memory-2step-stake-s,690,2650870,0.0-18.0-0.1-0.202,1333,6,5,low
203,2,object_03,object_07,470.0,3,2,440.0,0.7777777777777778,1,object_01,5,2625,0,7,2,forest_30,2,memory-2step-stake-s,691,2659233,0.0-18.0-0.1-0.203,1333,4,3,high
204,3,object_05,object_02,631.0,5,2,586.0,0.7777777777777778,1,object_01,5,2660,0,7,2,library_3,2,memory-2step-stake-s,692,2667744,0.0-18.0-0.1-0.204,1333,6,5,low
205,4,object_06,object_09,715.0,7,1,600.0,0.8888888888888888,1,object_01,5,2700,0,8,2,restaurant_4,2,memory-2step-stake-s,693,2676366,0.0-18.0-0.1-0.205,1333,7,8,low
206,4,object_09,object_06,739.0,7,2,521.0,0.8888888888888888,1,object_01,1,2708,0,8,0,restaurant_15,2,memory-2step-stake-s,694,2684913,0.0-18.0-0.1-0.206,1333,8,7,low
207,1,object_08,object_10,1108.0,1,2,440.0,0.5555555555555556,1,object_01,5,2733,0,5,2,desert_14,2,memory-2step-stake-s,695,2693077,0.0-18.0-0.1-0.207,1333,2,1,high
208,1,object_08,object_10,669.0,1,2,491.0,0.6666666666666666,1,object_01,5,2763,0,6,2,desert_24,2,memory-2step-stake-s,696,2701392,0.0-18.0-0.1-0.208,1333,2,1,high
209,2,object_03,object_07,865.0,3,2,474.0,0.6666666666666666,1,object_01,1,2769,0,6,3,forest_1,2,memory-2step-stake-s,697,2709688,0.0-18.0-0.1-0.209,1333,4,3,high
210,3,object_05,object_02,494.0,5,2,317.0,0.6666666666666666,1,object_01,5,2799,0,6,1,library_27,2,memory-2step-stake-s,698,2717828,0.0-18.0-0.1-0.210,1333,6,5,low
211,2,object_07,object_03,528.0,3,1,88.0,0.5555555555555556,1,object_01,5,2824,0,5,1,forest_12,2,memory-2step-stake-s,699,2725635,0.0-18.0-0.1-0.211,1333,3,4,high
212,3,object_05,object_02,640.0,5,2,500.0,0.7777777777777778,1,object_01,1,2831,0,7,0,library_25,2,memory-2step-stake-s,700,2734059,0.0-18.0-0.1-0.212,1333,6,5,low
213,2,object_03,object_07,997.0,3,2,371.0,0.3333333333333333,1,object_01,5,2846,0,3,3,forest_28,2,memory-2step-stake-s,701,2741952,0.0-18.0-0.1-0.213,1333,4,3,high
214,2,object_03,object_07,326.0,4,1,296.0,0.2222222222222222,2,object_04,5,2856,0,4,2,forest_28,2,memory-2step-stake-s,702,2749666,0.0-18.0-0.1-0.214,1333,4,3,high
215,4,object_06,object_09,737.0,8,2,289.0,0.1111111111111111,2,object_04,5,2861,0,3,1,restaurant_31,2,memory-2step-stake-s,703,2757269,0.0-18.0-0.1-0.215,1333,7,8,low
216,2,object_07,object_03,675.0,3,1,454.0,0.3333333333333333,1,object_01,5,2876,0,3,0,forest_3,2,memory-2step-stake-s,704,2765243,0.0-18.0-0.1-0.216,1333,3,4,high
217,2,object_07,object_03,768.0,3,1,1074.0,0.6666666666666666,1,object_01,5,2906,0,6,2,forest_15,2,memory-2step-stake-s,705,2774141,0.0-18.0-0.1-0.217,1333,3,4,high
218,4,object_06,object_09,900.0,7,1,653.0,0.8888888888888888,1,object_01,1,2914,0,8,3,restaurant_15,2,memory-2step-stake-s,706,2782817,0.0-18.0-0.1-0.218,1333,7,8,low
219,1,object_10,object_08,778.0,1,1,443.0,0.6666666666666666,1,object_01,5,2944,0,6,4,desert_17,2,memory-2step-stake-s,707,2791086,0.0-18.0-0.1-0.219,1333,1,2,high
220,1,object_08,object_10,812.0,1,2,414.0,0.5555555555555556,1,object_01,5,2969,0,5,8,desert_19,2,memory-2step-stake-s,708,2799220,0.0-18.0-0.1-0.220,1333,2,1,high
221,1,object_08,object_10,846.0,1,2,713.0,0.8888888888888888,1,object_01,5,3009,0,8,9,desert_7,2,memory-2step-stake-s,709,2807958,0.0-18.0-0.1-0.221,1333,2,1,high
222,4,object_06,object_09,576.0,7,1,1208.0,0.7777777777777778,1,object_01,1,3016,0,7,8,restaurant_28,2,memory-2step-stake-s,710,2817091,0.0-18.0-0.1-0.222,1333,7,8,low
223,3,object_02,object_05,663.0,5,1,570.0,0.6666666666666666,1,object_01,1,3022,0,6,5,library_3,2,memory-2step-stake-s,711,2825486,0.0-18.0-0.1-0.223,1333,5,6,low
224,1,object_10,object_08,632.0,1,1,398.0,0.7777777777777778,1,object_01,1,3029,0,7,1,desert_28,2,memory-2step-stake-s,712,2833807,0.0-18.0-0.1-0.224,1333,1,2,high
225,2,object_07,object_03,666.0,3,1,611.0,0.7777777777777778,1,object_01,5,3064,0,7,1,forest_3,2,memory-2step-stake-s,713,2842342,0.0-18.0-0.1-0.225,1333,3,4,high
226,1,object_08,object_10,-1.0,-1,-1,-1.0,0.0,-,,5,3064,0,7,1,desert_17,2,memory-2step-stake-s,714,2848852,0.0-18.0-0.1-0.226,1333,2,1,high
227,1,object_10,object_08,694.0,1,1,517.0,0.5555555555555556,1,object_01,5,3089,0,5,0,desert_20,2,memory-2step-stake-s,715,2857093,0.0-18.0-0.1-0.227,1333,1,2,high
228,2,object_03,object_07,492.0,3,2,449.0,0.5555555555555556,1,object_01,5,3114,0,5,3,forest_29,2,memory-2step-stake-s,716,2865263,0.0-18.0-0.1-0.228,1333,4,3,high
229,4,object_09,object_06,574.0,7,2,504.0,0.4444444444444444,1,object_01,1,3118,0,4,3,restaurant_17,2,memory-2step-stake-s,717,2873386,0.0-18.0-0.1-0.229,1333,8,7,low
230,3,object_02,object_05,888.0,5,1,457.0,0.4444444444444444,1,object_01,1,3122,0,4,1,library_13,2,memory-2step-stake-s,718,2881465,0.0-18.0-0.1-0.230,1333,5,6,low
231,4,object_09,object_06,575.0,7,2,313.0,0.4444444444444444,1,object_01,1,3126,0,4,2,restaurant_9,2,memory-2step-stake-s,719,2889397,0.0-18.0-0.1-0.231,1333,8,7,low
232,4,object_06,object_09,669.0,7,1,279.0,0.3333333333333333,1,object_01,1,3129,0,3,1,restaurant_17,2,memory-2step-stake-s,720,2897195,0.0-18.0-0.1-0.232,1333,7,8,low
233,2,object_07,object_03,424.0,3,1,839.0,0.2222222222222222,1,object_01,1,3131,0,2,1,forest_8,2,memory-2step-stake-s,721,2905452,0.0-18.0-0.1-0.233,1333,3,4,high
234,2,object_07,object_03,462.0,4,2,262.0,0.3333333333333333,2,object_04,5,3146,0,2,3,forest_19,2,memory-2step-stake-s,722,2913232,0.0-18.0-0.1-0.234,1333,3,4,high
235,4,object_09,object_06,839.0,8,1,274.0,0.3333333333333333,2,object_04,1,3149,0,3,3,restaurant_2,2,memory-2step-stake-s,723,2921023,0.0-18.0-0.1-0.235,1333,8,7,low
236,3,object_05,object_02,432.0,5,2,425.0,0.3333333333333333,1,object_01,1,3152,0,3,4,library_1,2,memory-2step-stake-s,724,2928969,0.0-18.0-0.1-0.236,1333,6,5,low
237,3,object_02,object_05,731.0,6,2,451.0,0.5555555555555556,2,object_04,5,3177,0,2,5,library_18,2,memory-2step-stake-s,725,2937141,0.0-18.0-0.1-0.237,1333,5,6,low
238,4,object_09,object_06,623.0,8,1,625.0,0.5555555555555556,2,object_04,1,3182,0,4,5,restaurant_2,2,memory-2step-stake-s,726,2945488,0.0-18.0-0.1-0.238,1333,8,7,low
239,1,object_10,object_08,723.0,1,1,370.0,0.3333333333333333,1,object_01,5,3197,0,3,5,desert_9,2,memory-2step-stake-s,727,2953378,0.0-18.0-0.1-0.239,1333,1,2,high
240,4,object_09,object_06,462.0,8,1,287.0,0.5555555555555556,2,object_04,1,3202,0,0,5,restaurant_28,2,memory-2step-stake-s,728,2961384,0.0-18.0-0.1-0.240,1333,8,7,low
241,4,object_09,object_06,522.0,8,1,510.0,0.6666666666666666,2,object_04,5,3232,0,1,6,restaurant_1,2,memory-2step-stake-s,729,2969716,0.0-18.0-0.1-0.241,1333,8,7,low
242,4,object_06,object_09,773.0,8,2,384.0,0.6666666666666666,2,object_04,1,3238,0,4,6,restaurant_30,2,memory-2step-stake-s,730,2977923,0.0-18.0-0.1-0.242,1333,7,8,low
243,3,object_05,object_02,555.0,6,1,552.0,0.7777777777777778,2,object_04,1,3245,0,2,7,library_27,2,memory-2step-stake-s,731,2986399,0.0-18.0-0.1-0.243,1333,6,5,low
244,1,object_08,object_10,653.0,2,1,543.0,1.0,2,object_04,5,3290,0,4,9,desert_25,2,memory-2step-stake-s,732,2995073,0.0-18.0-0.1-0.244,1333,2,1,high
245,2,object_07,object_03,538.0,3,1,302.0,1.0,1,object_01,5,3335,0,9,9,forest_30,2,memory-2step-stake-s,733,3003502,0.0-18.0-0.1-0.245,1333,3,4,high
246,2,object_03,object_07,728.0,4,1,83.0,1.0,2,object_04,1,3344,0,6,9,forest_20,2,memory-2step-stake-s,734,3011713,0.0-18.0-0.1-0.246,1333,4,3,high
247,4,object_09,object_06,751.0,7,2,279.0,0.3333333333333333,1,object_01,1,3347,0,3,9,restaurant_29,2,memory-2step-stake-s,735,3019512,0.0-18.0-0.1-0.247,1333,8,7,low
248,2,object_07,object_03,470.0,4,2,101.0,0.8888888888888888,2,object_04,5,3387,0,2,8,forest_6,2,memory-2step-stake-s,736,3027640,0.0-18.0-0.1-0.248,1333,3,4,high
249,4,object_09,object_06,505.0,7,2,381.0,0.3333333333333333,1,object_01,1,3390,0,3,7,restaurant_28,2,memory-2step-stake-s,737,3035541,0.0-18.0-0.1-0.249,1333,8,7,low
250,3,object_05,object_02,449.0,6,1,81.0,0.8888888888888888,2,object_04,1,3398,0,1,8,library_12,2,memory-2step-stake-s,738,3043648,0.0-18.0-0.1-0.250,1333,6,5,low
251,3,object_05,object_02,547.0,6,1,658.0,0.4444444444444444,2,object_04,1,3402,0,2,4,library_26,2,memory-2step-stake-s,739,3051926,0.0-18.0-0.1-0.251,1333,6,5,low
252,3,object_05,object_02,753.0,6,1,237.0,0.2222222222222222,2,object_04,1,3404,0,2,2,library_12,2,memory-2step-stake-s,740,3059580,0.0-18.0-0.1-0.252,1333,6,5,low
253,1,object_08,object_10,453.0,1,2,578.0,0.2222222222222222,1,object_01,1,3406,0,2,5,desert_28,2,memory-2step-stake-s,741,3067578,0.0-18.0-0.1-0.253,1333,2,1,high
254,3,object_05,object_02,445.0,5,2,71.0,0.1111111111111111,1,object_01,5,3411,0,1,3,library_29,2,memory-2step-stake-s,742,3074965,0.0-18.0-0.1-0.254,1333,6,5,low
255,4,object_06,object_09,691.0,8,2,240.0,0.5555555555555556,2,object_04,1,3416,0,1,5,restaurant_4,2,memory-2step-stake-s,743,3082924,0.0-18.0-0.1-0.255,1333,7,8,low
256,4,object_05,object_01,-1.0,-1,-1,-1.0,0.0,-,,5,0,0,0,2,restaurant_1,1,memory-2step-stake-s,498,1100974,0.0-18.0-0.0-0.0,2225,8,7,high
257,3,object_03,object_02,634.085,6,1,1146.715,0.1111111111111111,2,object_08,5,5,0,1,1,library_30,1,memory-2step-stake-s,499,1109456,0.0-18.0-0.0-0.1,2225,6,5,high
258,1,object_07,object_10,911.21,1,2,927.165,0.1111111111111111,1,object_06,5,10,0,1,1,desert_1,1,memory-2step-stake-s,500,1117723,0.0-18.0-0.0-0.2,2225,2,1,low
259,4,object_05,object_01,1136.15,8,1,895.025,0.1111111111111111,2,object_08,5,15,0,1,1,restaurant_1,1,memory-2step-stake-s,501,1125955,0.0-18.0-0.0-0.3,2225,8,7,high
260,3,object_02,object_03,1275.695,6,2,1198.46,0.0,2,object_08,1,15,0,1,0,library_23,1,memory-2step-stake-s,502,1134386,0.0-18.0-0.0-0.4,2225,5,6,high
261,4,object_05,object_01,1185.705,7,2,1000.91,0.5555555555555556,1,object_06,5,40,0,5,1,restaurant_4,1,memory-2step-stake-s,503,1143132,0.0-18.0-0.0-0.5,2225,8,7,high
262,1,object_07,object_10,1031.105,2,1,1001.85,0.4444444444444444,2,object_08,1,44,0,5,4,desert_26,1,memory-2step-stake-s,504,1151776,0.0-18.0-0.0-0.6,2225,2,1,low
263,1,object_10,object_07,1293.735,1,1,605.89,0.4444444444444444,1,object_06,1,48,0,4,5,desert_26,1,memory-2step-stake-s,505,1160036,0.0-18.0-0.0-0.7,2225,1,2,low
264,2,object_09,object_04,1156.99,3,2,791.6,0.3333333333333333,1,object_06,1,51,0,3,7,forest_16,1,memory-2step-stake-s,506,1168359,0.0-18.0-0.0-0.8,2225,4,3,low
265,3,object_02,object_03,1357.16,6,2,669.875,0.2222222222222222,2,object_08,5,61,0,5,2,library_8,1,memory-2step-stake-s,507,1176467,0.0-18.0-0.0-0.9,2225,5,6,high
266,4,object_01,object_05,925.155,8,2,828.76,0.0,2,object_08,1,61,0,8,0,restaurant_29,1,memory-2step-stake-s,508,1184531,0.0-18.0-0.0-0.10,2225,7,8,high
267,1,object_10,object_07,1177.22,2,2,644.86,0.1111111111111111,2,object_08,1,62,0,7,1,desert_29,1,memory-2step-stake-s,509,1192513,0.0-18.0-0.0-0.11,2225,1,2,low
268,1,object_07,object_10,1356.635,1,2,639.09,0.2222222222222222,1,object_06,1,64,0,2,1,desert_28,1,memory-2step-stake-s,510,1200597,0.0-18.0-0.0-0.12,2225,2,1,low
269,3,object_02,object_03,1180.56,5,1,619.53,0.2222222222222222,1,object_06,5,74,0,2,3,library_17,1,memory-2step-stake-s,511,1208664,0.0-18.0-0.0-0.13,2225,5,6,high
270,4,object_05,object_01,-1.0,-1,-1,-1.0,0.0,-,,5,74,0,2,2,restaurant_29,1,memory-2step-stake-s,512,1215189,0.0-18.0-0.0-0.14,2225,8,7,high
271,4,object_05,object_01,857.46,7,2,512.155,0.1111111111111111,1,object_06,5,79,0,1,3,restaurant_25,1,memory-2step-stake-s,513,1223038,0.0-18.0-0.0-0.15,2225,8,7,high
272,3,object_03,object_02,1052.635,5,2,404.655,0.2222222222222222,1,object_06,5,89,0,2,3,library_22,1,memory-2step-stake-s,514,1230891,0.0-18.0-0.0-0.16,2225,6,5,high
273,3,object_03,object_02,673.915,5,2,426.005,0.5555555555555556,1,object_06,5,114,0,5,5,library_7,1,memory-2step-stake-s,515,1239080,0.0-18.0-0.0-0.17,2225,6,5,high
274,1,object_07,object_10,1142.805,1,2,578.71,0.8888888888888888,1,object_06,1,122,0,8,6,desert_13,1,memory-2step-stake-s,516,1247720,0.0-18.0-0.0-0.18,2225,2,1,low
275,4,object_05,object_01,963.15,8,1,457.58,0.8888888888888888,2,object_08,5,162,0,8,8,restaurant_21,1,memory-2step-stake-s,517,1256256,0.0-18.0-0.0-0.19,2225,8,7,high
276,4,object_05,object_01,959.44,8,1,440.91,0.7777777777777778,2,object_08,1,169,0,8,7,restaurant_4,1,memory-2step-stake-s,518,1264665,0.0-18.0-0.0-0.20,2225,8,7,high
277,1,object_07,object_10,1330.46,2,1,667.105,0.7777777777777778,2,object_08,1,176,0,8,7,desert_13,1,memory-2step-stake-s,519,1273286,0.0-18.0-0.0-0.21,2225,2,1,low
278,4,object_01,object_05,-1.0,-1,-1,-1.0,0.0,-,,5,176,0,6,5,restaurant_13,1,memory-2step-stake-s,520,1279805,0.0-18.0-0.0-0.22,2225,7,8,high
