,rt,stimulus,key_press,task,trial_type,trial_index,time_elapsed,internal_node_id,subid,stripped_stims,environ,old_or_new,accuracy,high_arm
47,699.915,stimuli/forest/forest_25.jpg,74.0,memory_backgrounds,image-keyboard-response,1295.0,4081498.0,0.0-25.0-1.47,4470,forest_25,forest,old,0,inside
48,931.09,stimuli/library/library_6.jpg,70.0,memory_backgrounds,image-keyboard-response,1297.0,4082937.0,0.0-25.0-1.48,4470,library_6,library,old,1,inside
49,1042.21,stimuli/forest/forest_10.jpg,70.0,memory_backgrounds,image-keyboard-response,1299.0,4084487.0,0.0-25.0-1.49,4470,forest_10,forest,old,1,inside
50,976.475,stimuli/restaurant/restaurant_14.jpg,74.0,memory_backgrounds,image-keyboard-response,1301.0,4085970.0,0.0-25.0-1.50,4470,restaurant_14,restaurant,new,1,inside
51,693.4,stimuli/desert/desert_12.jpg,70.0,memory_backgrounds,image-keyboard-response,1303.0,4087166.0,0.0-25.0-1.51,4470,desert_12,desert,old,1,inside
52,1224.49,stimuli/library/library_10.jpg,74.0,memory_backgrounds,image-keyboard-response,1305.0,4088900.0,0.0-25.0-1.52,4470,library_10,library,new,1,inside
53,1230.955,stimuli/forest/forest_12.jpg,74.0,memory_backgrounds,image-keyboard-response,1307.0,4090638.0,0.0-25.0-1.53,4470,forest_12,forest,old,0,inside
54,2419.16,stimuli/forest/forest_13.jpg,74.0,memory_backgrounds,image-keyboard-response,1309.0,4093564.0,0.0-25.0-1.54,4470,forest_13,forest,new,1,inside
55,1207.005,stimuli/restaurant/restaurant_31.jpg,74.0,memory_backgrounds,image-keyboard-response,1311.0,4095279.0,0.0-25.0-1.55,4470,restaurant_31,restaurant,new,1,inside
56,831.385,stimuli/restaurant/restaurant_32.jpg,70.0,memory_backgrounds,image-keyboard-response,1313.0,4096615.0,0.0-25.0-1.56,4470,restaurant_32,restaurant,old,1,inside
57,1028.895,stimuli/restaurant/restaurant_27.jpg,70.0,memory_backgrounds,image-keyboard-response,1315.0,4098152.0,0.0-25.0-1.57,4470,restaurant_27,restaurant,new,0,inside
58,711.39,stimuli/desert/desert_2.jpg,70.0,memory_backgrounds,image-keyboard-response,1317.0,4099370.0,0.0-25.0-1.58,4470,desert_2,desert,old,1,inside
59,808.025,stimuli/restaurant/restaurant_6.jpg,74.0,memory_backgrounds,image-keyboard-response,1319.0,4100685.0,0.0-25.0-1.59,4470,restaurant_6,restaurant,new,1,inside
60,2261.365,stimuli/desert/desert_18.jpg,70.0,memory_backgrounds,image-keyboard-response,1321.0,4103451.0,0.0-25.0-1.60,4470,desert_18,desert,new,0,inside
61,760.235,stimuli/forest/forest_7.jpg,74.0,memory_backgrounds,image-keyboard-response,1323.0,4104721.0,0.0-25.0-1.61,4470,forest_7,forest,old,0,inside
62,782.33,stimuli/forest/forest_21.jpg,74.0,memory_backgrounds,image-keyboard-response,1325.0,4106007.0,0.0-25.0-1.62,4470,forest_21,forest,new,1,inside
63,1640.28,stimuli/forest/forest_6.jpg,74.0,memory_backgrounds,image-keyboard-response,1327.0,4108155.0,0.0-25.0-1.63,4470,forest_6,forest,new,1,inside
64,883.465,stimuli/restaurant/restaurant_4.jpg,74.0,memory_backgrounds,image-keyboard-response,1329.0,4109548.0,0.0-25.0-1.64,4470,restaurant_4,restaurant,new,1,inside
65,599.255,stimuli/desert/desert_23.jpg,70.0,memory_backgrounds,image-keyboard-response,1331.0,4110656.0,0.0-25.0-1.65,4470,desert_23,desert,new,0,inside
66,1515.535,stimuli/forest/forest_1.jpg,74.0,memory_backgrounds,image-keyboard-response,1333.0,4112679.0,0.0-25.0-1.66,4470,forest_1,forest,new,1,inside
67,940.86,stimuli/desert/desert_10.jpg,70.0,memory_backgrounds,image-keyboard-response,1335.0,4114124.0,0.0-25.0-1.67,4470,desert_10,desert,old,1,inside
68,820.515,stimuli/forest/forest_5.jpg,74.0,memory_backgrounds,image-keyboard-response,1337.0,4115448.0,0.0-25.0-1.68,4470,forest_5,forest,old,0,inside
69,1642.5,stimuli/library/library_3.jpg,70.0,memory_backgrounds,image-keyboard-response,1339.0,4117597.0,0.0-25.0-1.69,4470,library_3,library,new,0,inside
70,871.515,stimuli/forest/forest_9.jpg,74.0,memory_backgrounds,image-keyboard-response,1341.0,4118974.0,0.0-25.0-1.70,4470,forest_9,forest,new,1,inside
71,848.735,stimuli/library/library_32.jpg,70.0,memory_backgrounds,image-keyboard-response,1343.0,4120326.0,0.0-25.0-1.71,4470,library_32,library,old,1,inside
72,1156.795,stimuli/restaurant/restaurant_17.jpg,70.0,memory_backgrounds,image-keyboard-response,1345.0,4121990.0,0.0-25.0-1.72,4470,restaurant_17,restaurant,new,0,inside
