rt,stimulus,key_press,task,trial_type,trial_index,time_elapsed,internal_node_id,subid
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1443,4141782,0.0-25.0-0.117,4450
214.985,stimuli/desert/desert_28.jpg,70,memory_backgrounds,image-keyboard-response,1444,4141999,0.0-25.0-1.117,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1445,4142500,0.0-25.0-0.118,4450
144.08,stimuli/forest/forest_23.jpg,70,memory_backgrounds,image-keyboard-response,1446,4142647,0.0-25.0-1.118,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1447,4143149,0.0-25.0-0.119,4450
276.7150002,stimuli/forest/forest_7.jpg,70,memory_backgrounds,image-keyboard-response,1448,4143428,0.0-25.0-1.119,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1449,4143932,0.0-25.0-0.120,4450
167.8599999,stimuli/forest/forest_16.jpg,74,memory_backgrounds,image-keyboard-response,1450,4144102,0.0-25.0-1.120,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1451,4144604,0.0-25.0-0.121,4450
454.0299999,stimuli/forest/forest_5.jpg,70,memory_backgrounds,image-keyboard-response,1452,4145060,0.0-25.0-1.121,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1453,4145562,0.0-25.0-0.122,4450
516.7100001,stimuli/library/library_15.jpg,70,memory_backgrounds,image-keyboard-response,1454,4146080,0.0-25.0-1.122,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1455,4146582,0.0-25.0-0.123,4450
330.51,stimuli/desert/desert_21.jpg,74,memory_backgrounds,image-keyboard-response,1456,4146914,0.0-25.0-1.123,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1457,4147416,0.0-25.0-0.124,4450
230.985,stimuli/library/library_31.jpg,74,memory_backgrounds,image-keyboard-response,1458,4147649,0.0-25.0-1.124,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1459,4148150,0.0-25.0-0.125,4450
416.74,stimuli/forest/forest_29.jpg,74,memory_backgrounds,image-keyboard-response,1460,4148570,0.0-25.0-1.125,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1461,4149071,0.0-25.0-0.126,4450
902.855,stimuli/restaurant/restaurant_17.jpg,70,memory_backgrounds,image-keyboard-response,1462,4149976,0.0-25.0-1.126,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1463,4150478,0.0-25.0-0.127,4450
337.08,stimuli/forest/forest_11.jpg,70,memory_backgrounds,image-keyboard-response,1464,4150818,0.0-25.0-1.127,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1215,4398426,0.0-25.0-0.0,1177
2233,stimuli/library/library_1.jpg,70,memory_backgrounds,image-keyboard-response,1216,4400660,0.0-25.0-1.0,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1217,4401162,0.0-25.0-0.1,1177
1142,stimuli/forest/forest_15.jpg,70,memory_backgrounds,image-keyboard-response,1218,4402305,0.0-25.0-1.1,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1219,4402807,0.0-25.0-0.2,1177
1535,stimuli/restaurant/restaurant_6.jpg,70,memory_backgrounds,image-keyboard-response,1220,4404343,0.0-25.0-1.2,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1221,4404844,0.0-25.0-0.3,1177
1365,stimuli/restaurant/restaurant_25.jpg,70,memory_backgrounds,image-keyboard-response,1222,4406211,0.0-25.0-1.3,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1223,4406712,0.0-25.0-0.4,1177
1176,stimuli/desert/desert_21.jpg,70,memory_backgrounds,image-keyboard-response,1224,4407890,0.0-25.0-1.4,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1225,4408391,0.0-25.0-0.5,1177
1117,stimuli/desert/desert_8.jpg,74,memory_backgrounds,image-keyboard-response,1226,4409510,0.0-25.0-1.5,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1227,4410011,0.0-25.0-0.6,1177
1840,stimuli/restaurant/restaurant_14.jpg,70,memory_backgrounds,image-keyboard-response,1228,4411853,0.0-25.0-1.6,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1229,4412355,0.0-25.0-0.7,1177
1666,stimuli/desert/desert_26.jpg,70,memory_backgrounds,image-keyboard-response,1230,4414022,0.0-25.0-1.7,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1231,4414523,0.0-25.0-0.8,1177
880,stimuli/library/library_15.jpg,74,memory_backgrounds,image-keyboard-response,1232,4415406,0.0-25.0-1.8,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1233,4415908,0.0-25.0-0.9,1177
1448,stimuli/desert/desert_29.jpg,74,memory_backgrounds,image-keyboard-response,1234,4417358,0.0-25.0-1.9,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1235,4417859,0.0-25.0-0.10,1177
2108,stimuli/forest/forest_12.jpg,70,memory_backgrounds,image-keyboard-response,1236,4419968,0.0-25.0-1.10,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1237,4420471,0.0-25.0-0.11,1177
1587,stimuli/library/library_22.jpg,74,memory_backgrounds,image-keyboard-response,1238,4422060,0.0-25.0-1.11,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1239,4422561,0.0-25.0-0.12,1177
1431,stimuli/forest/forest_20.jpg,70,memory_backgrounds,image-keyboard-response,1240,4423995,0.0-25.0-1.12,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1241,4424496,0.0-25.0-0.13,1177
978,stimuli/restaurant/restaurant_4.jpg,74,memory_backgrounds,image-keyboard-response,1242,4425476,0.0-25.0-1.13,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1243,4425979,0.0-25.0-0.14,1177
1707,stimuli/forest/forest_27.jpg,70,memory_backgrounds,image-keyboard-response,1244,4427687,0.0-25.0-1.14,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1245,4428189,0.0-25.0-0.15,1177
1160,stimuli/restaurant/restaurant_20.jpg,74,memory_backgrounds,image-keyboard-response,1246,4429351,0.0-25.0-1.15,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1247,4429853,0.0-25.0-0.16,1177
1208,stimuli/forest/forest_13.jpg,70,memory_backgrounds,image-keyboard-response,1248,4431063,0.0-25.0-1.16,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1249,4431565,0.0-25.0-0.17,1177
1232,stimuli/forest/forest_23.jpg,74,memory_backgrounds,image-keyboard-response,1250,4432798,0.0-25.0-1.17,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1251,4433302,0.0-25.0-0.18,1177
1666,stimuli/restaurant/restaurant_17.jpg,70,memory_backgrounds,image-keyboard-response,1252,4434969,0.0-25.0-1.18,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1253,4435471,0.0-25.0-0.19,1177
1508,stimuli/library/library_25.jpg,70,memory_backgrounds,image-keyboard-response,1254,4436980,0.0-25.0-1.19,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1255,4437482,0.0-25.0-0.20,1177
1556,stimuli/forest/forest_10.jpg,74,memory_backgrounds,image-keyboard-response,1256,4439039,0.0-25.0-1.20,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1257,4439540,0.0-25.0-0.21,1177
1065,stimuli/restaurant/restaurant_27.jpg,74,memory_backgrounds,image-keyboard-response,1258,4440607,0.0-25.0-1.21,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1259,4441108,0.0-25.0-0.22,1177
1051,stimuli/restaurant/restaurant_19.jpg,74,memory_backgrounds,image-keyboard-response,1260,4442161,0.0-25.0-1.22,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1261,4442663,0.0-25.0-0.23,1177
939,stimuli/desert/desert_25.jpg,74,memory_backgrounds,image-keyboard-response,1262,4443603,0.0-25.0-1.23,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1263,4444105,0.0-25.0-0.24,1177
1016,stimuli/forest/forest_28.jpg,70,memory_backgrounds,image-keyboard-response,1264,4445122,0.0-25.0-1.24,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1265,4445624,0.0-25.0-0.25,1177
1391,stimuli/restaurant/restaurant_23.jpg,70,memory_backgrounds,image-keyboard-response,1266,4447017,0.0-25.0-1.25,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1267,4447519,0.0-25.0-0.26,1177
916,stimuli/library/library_13.jpg,70,memory_backgrounds,image-keyboard-response,1268,4448437,0.0-25.0-1.26,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1269,4448939,0.0-25.0-0.27,1177
1195,stimuli/desert/desert_6.jpg,74,memory_backgrounds,image-keyboard-response,1270,4450136,0.0-25.0-1.27,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1271,4450638,0.0-25.0-0.28,1177
786,stimuli/desert/desert_16.jpg,74,memory_backgrounds,image-keyboard-response,1272,4451427,0.0-25.0-1.28,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1273,4451929,0.0-25.0-0.29,1177
1159,stimuli/restaurant/restaurant_11.jpg,74,memory_backgrounds,image-keyboard-response,1274,4453089,0.0-25.0-1.29,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1275,4453591,0.0-25.0-0.30,1177
1082,stimuli/forest/forest_18.jpg,74,memory_backgrounds,image-keyboard-response,1276,4454675,0.0-25.0-1.30,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1277,4455176,0.0-25.0-0.31,1177
935,stimuli/forest/forest_1.jpg,74,memory_backgrounds,image-keyboard-response,1278,4456113,0.0-25.0-1.31,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1279,4456614,0.0-25.0-0.32,1177
1828,stimuli/restaurant/restaurant_2.jpg,70,memory_backgrounds,image-keyboard-response,1280,4458444,0.0-25.0-1.32,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1281,4458946,0.0-25.0-0.33,1177
1071,stimuli/restaurant/restaurant_9.jpg,74,memory_backgrounds,image-keyboard-response,1282,4460019,0.0-25.0-1.33,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1283,4460520,0.0-25.0-0.34,1177
1030,stimuli/library/library_28.jpg,74,memory_backgrounds,image-keyboard-response,1284,4461552,0.0-25.0-1.34,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1285,4462053,0.0-25.0-0.35,1177
864,stimuli/forest/forest_6.jpg,74,memory_backgrounds,image-keyboard-response,1286,4462919,0.0-25.0-1.35,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1287,4463420,0.0-25.0-0.36,1177
NULL,stimuli/library/library_6.jpg,NULL,memory_backgrounds,image-keyboard-response,1288,4465923,0.0-25.0-1.36,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1289,4466424,0.0-25.0-0.37,1177
953,stimuli/restaurant/restaurant_12.jpg,70,memory_backgrounds,image-keyboard-response,1290,4467378,0.0-25.0-1.37,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1291,4467880,0.0-25.0-0.38,1177
1964,stimuli/forest/forest_21.jpg,74,memory_backgrounds,image-keyboard-response,1292,4469847,0.0-25.0-1.38,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1293,4470348,0.0-25.0-0.39,1177
1599,stimuli/forest/forest_5.jpg,74,memory_backgrounds,image-keyboard-response,1294,4471948,0.0-25.0-1.39,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1295,4472449,0.0-25.0-0.40,1177
1058,stimuli/desert/desert_31.jpg,70,memory_backgrounds,image-keyboard-response,1296,4473509,0.0-25.0-1.40,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1297,4474011,0.0-25.0-0.41,1177
1381,stimuli/library/library_9.jpg,70,memory_backgrounds,image-keyboard-response,1298,4475393,0.0-25.0-1.41,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1299,4475895,0.0-25.0-0.42,1177
1137,stimuli/desert/desert_4.jpg,74,memory_backgrounds,image-keyboard-response,1300,4477034,0.0-25.0-1.42,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1301,4477536,0.0-25.0-0.43,1177
1063,stimuli/desert/desert_30.jpg,74,memory_backgrounds,image-keyboard-response,1302,4478601,0.0-25.0-1.43,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1303,4479103,0.0-25.0-0.44,1177
1272,stimuli/library/library_32.jpg,70,memory_backgrounds,image-keyboard-response,1304,4480376,0.0-25.0-1.44,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1305,4480879,0.0-25.0-0.45,1177
1162,stimuli/restaurant/restaurant_10.jpg,70,memory_backgrounds,image-keyboard-response,1306,4482043,0.0-25.0-1.45,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1307,4482544,0.0-25.0-0.46,1177
898,stimuli/restaurant/restaurant_3.jpg,70,memory_backgrounds,image-keyboard-response,1308,4483444,0.0-25.0-1.46,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1309,4483946,0.0-25.0-0.47,1177
1024,stimuli/desert/desert_13.jpg,74,memory_backgrounds,image-keyboard-response,1310,4484972,0.0-25.0-1.47,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1311,4485473,0.0-25.0-0.48,1177
853,stimuli/restaurant/restaurant_8.jpg,74,memory_backgrounds,image-keyboard-response,1312,4486327,0.0-25.0-1.48,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1313,4486828,0.0-25.0-0.49,1177
1278,stimuli/desert/desert_28.jpg,74,memory_backgrounds,image-keyboard-response,1314,4488108,0.0-25.0-1.49,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1315,4488610,0.0-25.0-0.50,1177
1427,stimuli/library/library_20.jpg,74,memory_backgrounds,image-keyboard-response,1316,4490038,0.0-25.0-1.50,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1317,4490540,0.0-25.0-0.51,1177
1437,stimuli/restaurant/restaurant_15.jpg,74,memory_backgrounds,image-keyboard-response,1318,4491982,0.0-25.0-1.51,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1319,4492483,0.0-25.0-0.52,1177
949,stimuli/forest/forest_30.jpg,74,memory_backgrounds,image-keyboard-response,1320,4493433,0.0-25.0-1.52,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1321,4493935,0.0-25.0-0.53,1177
1559,stimuli/desert/desert_14.jpg,70,memory_backgrounds,image-keyboard-response,1322,4495496,0.0-25.0-1.53,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1323,4495997,0.0-25.0-0.54,1177
833,stimuli/forest/forest_9.jpg,70,memory_backgrounds,image-keyboard-response,1324,4496831,0.0-25.0-1.54,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1325,4497333,0.0-25.0-0.55,1177
1252,stimuli/forest/forest_29.jpg,74,memory_backgrounds,image-keyboard-response,1326,4498586,0.0-25.0-1.55,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1327,4499087,0.0-25.0-0.56,1177
1389,stimuli/desert/desert_11.jpg,74,memory_backgrounds,image-keyboard-response,1328,4500479,0.0-25.0-1.56,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1329,4500981,0.0-25.0-0.57,1177
2383,stimuli/forest/forest_32.jpg,70,memory_backgrounds,image-keyboard-response,1330,4503367,0.0-25.0-1.57,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1331,4503869,0.0-25.0-0.58,1177
1680,stimuli/forest/forest_8.jpg,70,memory_backgrounds,image-keyboard-response,1332,4505550,0.0-25.0-1.58,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1333,4506052,0.0-25.0-0.59,1177
1853,stimuli/desert/desert_9.jpg,74,memory_backgrounds,image-keyboard-response,1334,4507906,0.0-25.0-1.59,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1335,4508408,0.0-25.0-0.60,1177
1912,stimuli/library/library_30.jpg,74,memory_backgrounds,image-keyboard-response,1336,4510321,0.0-25.0-1.60,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1337,4510822,0.0-25.0-0.61,1177
1063,stimuli/desert/desert_3.jpg,74,memory_backgrounds,image-keyboard-response,1338,4511886,0.0-25.0-1.61,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1339,4512388,0.0-25.0-0.62,1177
1412,stimuli/library/library_4.jpg,70,memory_backgrounds,image-keyboard-response,1340,4513801,0.0-25.0-1.62,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1341,4514303,0.0-25.0-0.63,1177
1336,stimuli/library/library_7.jpg,70,memory_backgrounds,image-keyboard-response,1342,4515640,0.0-25.0-1.63,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1343,4516141,0.0-25.0-0.64,1177
1047,stimuli/restaurant/restaurant_21.jpg,74,memory_backgrounds,image-keyboard-response,1344,4517190,0.0-25.0-1.64,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1345,4517691,0.0-25.0-0.65,1177
2356,stimuli/restaurant/restaurant_24.jpg,74,memory_backgrounds,image-keyboard-response,1346,4520050,0.0-25.0-1.65,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1347,4520551,0.0-25.0-0.66,1177
1145,stimuli/desert/desert_1.jpg,74,memory_backgrounds,image-keyboard-response,1348,4521697,0.0-25.0-1.66,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1349,4522198,0.0-25.0-0.67,1177
1337,stimuli/library/library_26.jpg,70,memory_backgrounds,image-keyboard-response,1350,4523537,0.0-25.0-1.67,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1351,4524038,0.0-25.0-0.68,1177
1383,stimuli/forest/forest_11.jpg,74,memory_backgrounds,image-keyboard-response,1352,4525422,0.0-25.0-1.68,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1353,4525925,0.0-25.0-0.69,1177
1532,stimuli/forest/forest_2.jpg,70,memory_backgrounds,image-keyboard-response,1354,4527459,0.0-25.0-1.69,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1355,4527961,0.0-25.0-0.70,1177
1082,stimuli/restaurant/restaurant_29.jpg,70,memory_backgrounds,image-keyboard-response,1356,4529044,0.0-25.0-1.70,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1357,4529546,0.0-25.0-0.71,1177
1649,stimuli/desert/desert_17.jpg,74,memory_backgrounds,image-keyboard-response,1358,4531196,0.0-25.0-1.71,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1359,4531698,0.0-25.0-0.72,1177
2161,stimuli/library/library_11.jpg,70,memory_backgrounds,image-keyboard-response,1360,4533863,0.0-25.0-1.72,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1361,4534365,0.0-25.0-0.73,1177
2153,stimuli/restaurant/restaurant_30.jpg,70,memory_backgrounds,image-keyboard-response,1362,4536519,0.0-25.0-1.73,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1363,4537020,0.0-25.0-0.74,1177
1485,stimuli/desert/desert_18.jpg,74,memory_backgrounds,image-keyboard-response,1364,4538507,0.0-25.0-1.74,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1365,4539010,0.0-25.0-0.75,1177
1272,stimuli/library/library_17.jpg,74,memory_backgrounds,image-keyboard-response,1366,4540284,0.0-25.0-1.75,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1367,4540786,0.0-25.0-0.76,1177
1981,stimuli/library/library_3.jpg,74,memory_backgrounds,image-keyboard-response,1368,4542768,0.0-25.0-1.76,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1369,4543270,0.0-25.0-0.77,1177
1553,stimuli/library/library_18.jpg,74,memory_backgrounds,image-keyboard-response,1370,4544826,0.0-25.0-1.77,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1371,4545328,0.0-25.0-0.78,1177
1056,stimuli/desert/desert_10.jpg,74,memory_backgrounds,image-keyboard-response,1372,4546385,0.0-25.0-1.78,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1373,4546887,0.0-25.0-0.79,1177
1286,stimuli/forest/forest_16.jpg,74,memory_backgrounds,image-keyboard-response,1374,4548174,0.0-25.0-1.79,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1375,4548676,0.0-25.0-0.80,1177
NULL,stimuli/restaurant/restaurant_26.jpg,NULL,memory_backgrounds,image-keyboard-response,1376,4551180,0.0-25.0-1.80,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1377,4551683,0.0-25.0-0.81,1177
NULL,stimuli/restaurant/restaurant_18.jpg,NULL,memory_backgrounds,image-keyboard-response,1378,4554185,0.0-25.0-1.81,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1379,4554687,0.0-25.0-0.82,1177
1229,stimuli/library/library_31.jpg,74,memory_backgrounds,image-keyboard-response,1380,4555917,0.0-25.0-1.82,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1381,4556418,0.0-25.0-0.83,1177
1856,stimuli/forest/forest_24.jpg,74,memory_backgrounds,image-keyboard-response,1382,4558276,0.0-25.0-1.83,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1383,4558780,0.0-25.0-0.84,1177
1890,stimuli/forest/forest_19.jpg,70,memory_backgrounds,image-keyboard-response,1384,4560672,0.0-25.0-1.84,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1385,4561173,0.0-25.0-0.85,1177
1186,stimuli/restaurant/restaurant_22.jpg,74,memory_backgrounds,image-keyboard-response,1386,4562360,0.0-25.0-1.85,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1387,4562862,0.0-25.0-0.86,1177
NULL,stimuli/restaurant/restaurant_16.jpg,NULL,memory_backgrounds,image-keyboard-response,1388,4565365,0.0-25.0-1.86,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1389,4565867,0.0-25.0-0.87,1177
NULL,stimuli/library/library_21.jpg,NULL,memory_backgrounds,image-keyboard-response,1390,4568369,0.0-25.0-1.87,1177
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1391,4568870,0.0-25.0-0.88,1177
1485,stimuli/forest/forest_22.jpg,74,memory_backgrounds,image-keyboard-response,1392,4570356,0.0-25.0-1.88,1177
